28169.108,0.850,-162283.750,162512.250
28219.536,0.850,-162936.000,163144.750
28269.947,0.850,-163583.750,163788.750
28375.684,0.900,-164953.250,165130.500
28426.246,0.900,-165420.000,165510.250
28476.726,0.900,-165602.250,165649.000
28527.917,0.900,-166101.000,166155.500
28578.178,0.900,-166707.250,166768.000
28628.782,0.900,-167364.000,167431.250
28679.160,0.900,-168039.750,168108.500
28729.758,0.900,-168730.750,168781.250
28784.101,0.900,-169473.500,169519.750
28834.671,0.900,-170159.750,170203.000
28884.148,0.900,-170837.250,170864.750
28934.399,0.900,-171523.250,171547.500
28984.938,0.900,-172219.750,172233.250
29035.193,0.900,-172912.250,172902.000
29085.537,0.900,-173592.750,173579.500
29135.652,0.900,-174276.250,174259.000
29185.890,0.900,-174966.000,174920.750
29236.265,0.900,-175653.250,175601.500
29286.589,0.900,-176342.500,176281.250
29337.087,0.900,-177031.500,176955.750
29387.449,0.900,-177717.500,177643.000
29437.526,0.900,-178403.250,178323.750
29487.245,0.900,-179087.250,178991.000
29537.668,0.900,-179774.000,179673.750
29589.028,0.900,-180474.000,180365.500
29639.968,0.900,-181168.250,181044.250
29690.662,0.900,-181859.750,181727.250
29741.280,0.900,-182555.500,182412.000
29795.085,0.900,-183253.500,183119.000
29845.941,0.900,-183982.500,183813.750
29949.640,0.950,-185417.500,185210.250
29999.799,0.950,-186021.500,185776.750
30050.378,0.950,-186314.750,186063.000
30100.742,0.950,-186883.000,186643.250
30151.631,0.950,-187557.250,187322.250
30201.713,0.950,-188257.750,188024.000
30253.049,0.950,-188997.750,188749.250
30303.171,0.950,-189716.000,189463.750
30353.343,0.950,-190442.500,190177.250
30403.659,0.950,-191182.250,190900.500
30454.147,0.950,-191913.500,191619.500
30504.813,0.950,-192648.500,192348.500
30555.181,0.950,-193383.250,193066.000
30605.877,0.950,-194117.500,193797.250
30656.959,0.950,-194863.000,194531.750
30708.839,0.950,-195603.250,195278.500
30759.652,0.950,-196356.500,196007.250
30810.019,0.950,-197091.500,196733.500
30862.484,0.950,-197854.500,197482.250
30913.029,0.950,-198584.750,198210.000
30964.049,0.950,-199326.750,198941.750
31014.702,0.950,-200063.000,199667.750
31065.354,0.950,-200798.500,200389.750
31115.591,0.950,-201536.750,201107.000
31165.998,0.950,-202260.000,201823.500
31216.240,0.950,-202989.750,202546.250
31266.970,0.950,-203727.000,203270.250
31317.822,0.950,-204465.500,203994.250
31368.928,0.950,-205202.250,204730.000
31419.919,0.950,-205944.000,205460.750
31523.649,1.000,-207454.500,206953.500
31574.074,1.000,-207940.750,207412.250
31624.214,1.000,-208140.500,207614.000
31674.819,1.000,-208699.000,208170.500
31725.443,1.000,-209394.000,208848.750
31775.592,1.000,-210126.000,209551.000
31825.266,1.000,-210857.500,210280.750
31875.707,1.000,-211615.750,211024.500
31926.944,1.000,-212393.000,211780.000
31977.125,1.000,-213146.750,212525.000
32027.874,1.000,-213917.250,213277.250
32079.065,1.000,-214691.000,214033.750
32129.591,1.000,-215455.000,214782.250
32182.008,1.000,-216252.500,215553.500
32233.157,1.000,-217023.250,216307.750
32283.365,1.000,-217780.750,217050.250
32334.125,1.000,-218549.500,217797.250
32385.079,1.000,-219323.500,218549.750
32435.448,1.000,-220085.000,219295.250
32485.740,1.000,-220844.750,220036.000
32536.295,1.000,-221610.750,220784.000
32586.891,1.000,-222376.750,221529.750
32637.403,1.000,-223140.000,222266.500
32687.168,1.000,-223896.500,223007.250
32737.650,1.000,-224660.750,223748.250
32787.928,1.000,-225421.500,224489.250
32838.898,1.000,-226192.250,225245.750
32889.756,1.000,-226956.500,225997.250
32940.774,1.000,-227725.750,226747.750
32991.616,1.000,-228499.000,227495.500
499.805,0.000,-230761.000,229669.000
550.166,0.000,-230761.000,229669.000
600.603,0.000,-230761.000,229669.000
650.751,0.000,-230761.000,229669.000
701.663,0.000,-230761.000,229669.000
751.879,0.000,-230761.000,229669.000
802.597,0.000,-230761.000,229669.000
855.302,0.000,-230761.000,229669.000
905.672,0.000,-230761.000,229669.000
955.767,0.000,-230761.000,229669.000
1006.271,0.000,-230761.000,229669.000
1057.340,0.000,-230761.000,229669.000
1108.044,0.000,-230761.000,229669.000
1159.373,0.000,-230761.000,229669.000
1209.752,0.000,-230761.000,229669.000
1260.386,0.000,-230761.000,229669.000
1310.642,0.000,-230761.000,229669.000
1361.158,0.000,-230761.000,229669.000
1412.735,0.000,-230761.000,229669.000
1462.777,0.000,-230761.000,229669.000
1513.357,0.000,-230761.000,229669.000
1616.943,0.050,-230763.500,229670.250
1667.230,0.050,-230768.500,229674.250
1718.414,0.050,-230768.250,229678.000
1768.617,0.050,-230770.000,229694.500
1818.990,0.050,-230782.000,229714.750
1868.820,0.050,-230797.000,229736.750
1919.193,0.050,-230815.250,229759.000
1969.960,0.050,-230833.500,229781.250
2019.981,0.050,-230850.250,229804.000
2070.158,0.050,-230867.250,229827.000
2121.309,0.050,-230884.250,229849.000
2171.589,0.050,-230902.000,229872.500
2221.768,0.050,-230920.000,229895.000
2272.602,0.050,-230937.250,229918.750
2322.811,0.050,-230954.000,229942.000
2373.593,0.050,-230970.500,229964.500
2423.670,0.050,-230987.000,229988.000
2474.284,0.050,-231003.000,230010.500
2525.436,0.050,-231018.500,230035.500
2576.257,0.050,-231033.500,230060.000
2626.924,0.050,-231048.500,230084.000
2677.079,0.050,-231065.250,230106.250
2727.511,0.050,-231081.250,230129.500
2777.679,0.050,-231094.500,230152.000
2828.165,0.050,-231108.750,230174.000
2879.183,0.050,-231122.750,230198.000
2930.119,0.050,-231138.000,230222.500
2981.311,0.050,-231154.000,230247.250
3032.334,0.050,-231168.500,230272.750
3082.651,0.050,-231183.250,230297.750
3190.175,0.100,-231223.500,230361.500
3241.973,0.100,-231257.500,230406.250
3292.252,0.100,-231270.000,230420.250
3342.703,0.100,-231308.250,230474.000
3397.639,0.100,-231361.250,230543.250
3448.068,0.100,-231414.500,230609.000
3498.898,0.100,-231469.000,230672.500
3549.179,0.100,-231523.250,230735.500
3600.566,0.100,-231578.250,230799.750
3650.703,0.100,-231633.500,230861.250
3701.494,0.100,-231690.000,230923.500
3752.271,0.100,-231747.250,230987.250
3803.799,0.100,-231806.000,231052.250
3854.042,0.100,-231863.000,231115.250
3905.348,0.100,-231922.750,231180.250
3955.968,0.100,-231981.250,231243.500
4006.038,0.100,-232037.500,231307.000
4057.709,0.100,-232095.750,231370.500
4107.607,0.100,-232153.250,231432.500
501.585,0.000,-232327.250,231618.750
552.081,0.000,-232327.250,231618.750
602.536,0.000,-232327.250,231618.750
652.273,0.000,-232327.250,231618.750
702.728,0.000,-232327.250,231618.750
753.382,0.000,-232327.250,231618.750
803.459,0.000,-232327.250,231618.750
853.565,0.000,-232327.250,231618.750
903.605,0.000,-232327.250,231618.750
954.014,0.000,-232327.250,231618.750
1004.461,0.000,-232327.250,231618.750
1054.656,0.000,-232327.250,231618.750
1106.548,0.000,-232327.250,231618.750
1157.234,0.000,-232327.250,231618.750
1207.489,0.000,-232327.250,231618.750
1257.907,0.000,-232327.250,231618.750
1308.535,0.000,-232327.250,231618.750
1358.657,0.000,-232327.250,231618.750
1409.359,0.000,-232327.250,231618.750
1459.642,0.000,-232327.250,231618.750
