dt 	Current 	Target 	ShortestDistance 	Error 	Acc. Error 	State 	Pivot: br	PID output 				
20508648	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.508648			
20401487	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.401487			
20433114	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.433114			
19443589	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.443589			
20500733	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.500733			
19386068	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		19.386068			
20597477	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.597477			
19684541	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.684541			
20629016	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.629016			
20429636	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.429636			
20382549	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.382549			
19513456	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.513456			
20591321	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.591321			
20427564	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.427564			
20529518	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.529518			
19747145	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.747145			
20427785	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.427785			
20360385	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.360385			
20447867	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.447867			
19463455	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.463455			
20464557	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.464557			
19402081	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.402081			
20480108	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.480108			
19454632	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.454632			
20458581	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.458581			
20379233	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.379233			
20411262	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.411262			
20365550	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.36555			
20269454	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.269454			
21068243	73.247389184	73.247389184	-0	0	0	DISABLED	0 		21.068243			
20397303	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.397303			
20399393	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.399393			
19465516	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		19.465516			
20410704	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.410704			
19611178	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.611178			
20465448	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.465448			
19458334	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.458334			
20411705	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.411705			
19329055	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.329055			
20614992	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.614992			
19394173	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.394173			
20404295	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.404295			
20404836	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.404836			
19383013	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.383013			
20319244	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.319244			
20326284	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.326284			
19408096	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.408096			
20500770	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.50077			
19406866	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		19.406866			
20429852	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.429852			
20331921	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.331921			
20370590	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.37059			
20321795	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.321795			
20310608	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.310608			
20363216	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.363216			
20380611	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.380611			
19359406	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.359406			
20305415	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.305415			
20313881	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.313881			
20318399	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.318399			
20309447	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.309447			
20381262	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.381262			
19331014	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.331014			
20316314	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.316314			
25754462	73.247389184	73.247389184	-0	0	0	DISABLED	0 		25.754462			
20395694	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.395694			
20344037	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.344037			
19445690	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.44569			
20438711	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.438711			
19397497	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		19.397497			
20352378	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.352378			
20355569	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.355569			
19428673	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		19.428673			
20412354	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.412354			
20358712	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.358712			
20490963	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.490963			
20347694	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.347694			
19423897	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.423897			
20405678	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.405678			
20333235	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.333235			
20349275	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.349275			
20428010	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.42801			
19364929	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.364929			
20370678	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.370678			
20440232	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.440232			
20332454	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.332454			
20323680	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.32368			
20351459	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.351459			
20840594	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.840594			
19474636	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.474636			
20353230	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.35323			
20345099	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.345099			
20428850	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.42885			
20348585	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.348585			
19379519	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.379519			
20414930	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.41493			
20416763	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.416763			
20413566	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.413566			
20350958	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.350958			
19475419	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.475419			
20413088	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.413088			
20327033	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.327033			
20415972	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.415972			
20713995	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.713995			
20485820	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.48582			
20311568	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.311568			
19386652	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.386652			
20346840	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.34684			
20329088	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.329088			
20342705	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.342705			
20390982	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.390982			
19357159	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.357159			
20479961	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.479961			
20511017	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.511017			
20422938	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.422938			
20362805	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.362805			
19451014	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.451014			
20331389	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.331389			
20340426	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.340426			
20413672	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.413672			
20402970	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.40297			
19331821	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.331821			
20338073	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.338073			
20410194	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.410194			
19334110	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.33411			
20411036	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.411036			
20400633	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.400633			
20415794	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.415794			
20412143	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.412143			
19343095	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		19.343095			
20417304	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.417304			
20341676	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.341676			
20354642	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.354642			
20438453	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.438453			
19406104	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.406104			
20351597	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.351597			
20449236	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.449236			
20423894	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.423894			
20413761	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.413761			
19403869	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.403869			
20344676	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.344676			
20410901	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.410901			
20384708	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.384708			
20300159	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.300159			
20370807	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.370807			
20337611	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.337611			
20399960	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.39996			
19412474	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		19.412474			
20397971	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.397971			
20388197	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.388197			
19301122	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.301122			
20294658	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.294658			
20300117	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.300117			
20747729	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.747729			
19531814	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.531814			
20387345	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.387345			
20476347	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.476347			
20334929	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.334929			
20531927	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.531927			
19498351	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.498351			
20309901	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.309901			
19388062	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.388062			
20297015	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.297015			
20303457	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.303457			
20378938	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.378938			
20379627	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.379627			
20348729	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.348729			
19410898	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.410898			
20398166	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.398166			
20317128	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.317128			
125078905	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		125.078905			
20454542	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.454542			
20342309	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.342309			
19539662	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.539662			
27429663	73.247389184	73.247389184	-0	0	0	DISABLED	0 		27.429663			
12374238	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		12.374238			
20558571	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.558571			
20371028	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.371028			
20542223	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.542223			
20411529	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.411529			
20423636	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.423636			
20371476	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.371476			
19421295	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		19.421295			
20416565	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.416565			
19494236	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.494236			
20340923	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.340923			
20372253	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.372253			
19348981	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		19.348981			
20352404	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.352404			
20424917	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.424917			
19344481	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.344481			
20353662	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.353662			
19432537	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.432537			
20426825	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.426825			
20505648	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.505648			
20417258	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.417258			
20428650	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.42865			
19387006	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.387006			
20371826	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.371826			
20414768	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.414768			
20347508	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.347508			
20418849	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.418849			
19435747	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.435747			
20343179	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.343179			
20354573	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.354573			
19439578	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.439578			
20396880	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.39688			
19428781	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.428781			
20346569	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.346569			
19550006	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.550006			
20353379	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.353379			
20367239	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.367239			
19416536	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		19.416536			
20408024	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.408024			
20621471	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.621471			
20362965	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.362965			
20470955	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.470955			
20359454	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.359454			
20349069	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.349069			
19520193	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.520193			
20390736	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.390736			
19435609	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		19.435609			
20364147	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.364147			
20360915	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.360915			
19450348	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.450348			
20439861	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.439861			
19368001	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.368001			
20361664	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.361664			
20369619	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.369619			
19370191	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.370191			
20374794	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.374794			
20382515	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.382515			
20417990	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.41799			
20644248	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.644248			
20457527	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.457527			
20486903	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.486903			
20567085	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.567085			
20384972	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.384972			
19147552	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.147552			
20431787	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.431787			
20433723	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.433723			
20381204	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.381204			
20386396	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.386396			
19452761	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		19.452761			
20358509	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.358509			
20442297	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.442297			
20374370	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.37437			
20444777	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.444777			
19324427	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.324427			
20352956	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.352956			
20430365	73.3440854065	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.430365			
19407028	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.407028			
20432346	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.432346			
19351780	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.35178			
20677653	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.677653			
19350436	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		19.350436			
20498156	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.498156			
20348164	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.348164			
20450973	73.247389184	73.247389184	-0	0	0	DISABLED	0 		20.450973			
20351517	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.351517			
19347124	73.247389184	73.247389184	-0	0	0	DISABLED	0 		19.347124			
20350466	73.247389184	73.247389184	0.0016876667	0	0	DISABLED	0 		20.350466			
20479674	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.479674			
20363768	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.363768			
20419991	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.419991			
19423924	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		19.423924			
20347938	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.347938			
20433596	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.433596			
20720046	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.720046			
20542655	73.247389184	73.3440854065	-0.0016876667	0	0	DISABLED	0 		20.542655			
20407580	73.3440854065	73.247389184	-0	0	0	DISABLED	0 		20.40758			
20366211	73.3440854065	73.3440854065	-0	0	0	DISABLED	0 		20.366211			
20348737	73.3440854065	73.247389184	0.0016876667	0	0	DISABLED	0 		20.348737			
20417328	73.247389184	73.3440854065	-0	0	0	DISABLED	0 		20.417328			
